timestamp_utc,city,latitude,longitude,pm2_5,pm10,co,no2,so2,o3,us_aqi
2026-08-26 11:00:00+00:00,Islamabad,33.6844,73.0479,29.3,43.5,686.0,3.5,11.6,195.0,158.0
2026-08-26 12:00:00+00:00,Islamabad,33.6844,73.0479,29.8,43.9,874.0,15.0,11.8,175.0,174.0
2026-08-26 13:00:00+00:00,Islamabad,33.6844,73.0479,38.4,50.3,1133.0,51.1,12.9,124.0,181.0
2026-08-26 14:00:00+00:00,Islamabad,33.6844,73.0479,50.6,64.0,1422.0,99.1,14.5,58.0,175.0
2026-08-26 15:00:00+00:00,Islamabad,33.6844,73.0479,62.6,76.8,1575.0,132.1,15.7,10.0,154.0
2026-08-26 16:00:00+00:00,Islamabad,33.6844,73.0479,68.5,83.1,1485.0,136.5,16.2,0.0,116.0
2026-08-26 17:00:00+00:00,Islamabad,33.6844,73.0479,72.4,87.1,1258.0,125.8,16.3,3.0,118.0
2026-08-26 18:00:00+00:00,Islamabad,33.6844,73.0479,79.6,93.1,1046.0,113.5,15.6,9.0,120.0
2026-08-17 00:00:00+00:00,Lahore,31.5204,74.3587,36.9,63.3,293.0,19.6,8.5,59.0,136.0
2026-08-17 01:00:00+00:00,Lahore,31.5204,74.3587,38.3,57.2,437.0,22.5,9.0,56.0,133.0
2026-08-17 02:00:00+00:00,Lahore,31.5204,74.3587,41.2,62.4,632.0,26.1,9.8,54.0,132.0
2026-08-17 03:00:00+00:00,Lahore,31.5204,74.3587,44.9,74.5,738.0,26.8,10.7,64.0,131.0
2026-08-17 04:00:00+00:00,Lahore,31.5204,74.3587,46.6,93.1,663.0,21.6,11.9,98.0,131.0
2026-08-17 05:00:00+00:00,Lahore,31.5204,74.3587,49.6,110.6,499.0,13.4,13.2,144.0,131.0
2026-08-17 06:00:00+00:00,Lahore,31.5204,74.3587,52.2,122.9,379.0,7.1,14.0,179.0,131.0
2026-08-17 07:00:00+00:00,Lahore,31.5204,74.3587,54.6,134.6,344.0,4.5,13.7,193.0,132.0
2026-08-17 08:00:00+00:00,Lahore,31.5204,74.3587,55.8,140.2,353.0,3.8,12.9,195.0,133.0
2026-08-17 09:00:00+00:00,Lahore,31.5204,74.3587,54.2,137.8,411.0,4.4,12.1,191.0,135.0
2026-08-17 10:00:00+00:00,Lahore,31.5204,74.3587,54.2,136.0,550.0,5.4,11.6,182.0,136.0
2026-08-17 11:00:00+00:00,Lahore,31.5204,74.3587,53.9,131.8,739.0,7.5,11.1,167.0,138.0
2026-08-17 12:00:00+00:00,Lahore,31.5204,74.3587,49.7,110.8,883.0,10.8,10.2,142.0,153.0
2026-08-17 13:00:00+00:00,Lahore,31.5204,74.3587,50.3,92.9,951.0,28.1,11.3,112.0,160.0
2026-08-17 14:00:00+00:00,Lahore,31.5204,74.3587,59.6,93.6,975.0,51.3,12.7,72.0,154.0
2026-08-17 15:00:00+00:00,Lahore,31.5204,74.3587,59.1,85.4,960.0,64.6,13.5,46.0,143.0
2026-08-17 16:00:00+00:00,Lahore,31.5204,74.3587,51.3,72.6,891.0,58.2,13.2,50.0,143.0
2026-08-17 17:00:00+00:00,Lahore,31.5204,74.3587,45.9,62.6,782.0,41.8,12.2,68.0,142.0
2026-08-17 18:00:00+00:00,Lahore,31.5204,74.3587,44.0,60.3,681.0,28.3,11.2,82.0,140.0
2026-08-17 19:00:00+00:00,Lahore,31.5204,74.3587,43.9,60.5,599.0,22.7,10.2,83.0,139.0
2026-08-17 20:00:00+00:00,Lahore,31.5204,74.3587,43.7,59.0,525.0,20.1,9.1,80.0,137.0
2026-08-17 21:00:00+00:00,Lahore,31.5204,74.3587,41.1,56.5,467.0,18.6,8.4,76.0,135.0
2026-08-17 22:00:00+00:00,Lahore,31.5204,74.3587,41.7,55.4,405.0,17.9,8.2,71.0,133.0
2026-08-17 23:00:00+00:00,Lahore,31.5204,74.3587,43.7,56.6,359.0,18.3,8.3,66.0,132.0
2026-08-18 00:00:00+00:00,Lahore,31.5204,74.3587,37.1,53.8,399.0,20.7,8.8,58.0,132.0
2026-08-18 01:00:00+00:00,Lahore,31.5204,74.3587,36.9,47.7,625.0,21.6,9.3,60.0,132.0
2026-08-18 02:00:00+00:00,Lahore,31.5204,74.3587,35.6,53.9,936.0,22.5,10.0,64.0,132.0
2026-08-18 03:00:00+00:00,Lahore,31.5204,74.3587,37.5,59.0,1105.0,21.8,10.7,76.0,131.0
2026-08-18 04:00:00+00:00,Lahore,31.5204,74.3587,39.7,71.0,991.0,17.8,11.6,104.0,130.0
2026-08-18 05:00:00+00:00,Lahore,31.5204,74.3587,43.8,86.8,734.0,12.0,12.6,140.0,130.0
2026-08-18 06:00:00+00:00,Lahore,31.5204,74.3587,50.3,108.0,524.0,7.5,13.2,169.0,129.0
2026-08-18 07:00:00+00:00,Lahore,31.5204,74.3587,55.5,126.2,415.0,5.3,12.9,183.0,129.0
2026-08-18 08:00:00+00:00,Lahore,31.5204,74.3587,54.7,126.7,353.0,4.4,12.2,189.0,129.0
2026-08-18 09:00:00+00:00,Lahore,31.5204,74.3587,53.4,125.3,372.0,4.6,11.8,191.0,129.0
2026-08-18 10:00:00+00:00,Lahore,31.5204,74.3587,54.2,129.0,538.0,4.3,11.9,193.0,129.0
2026-08-18 11:00:00+00:00,Lahore,31.5204,74.3587,54.4,130.4,783.0,5.3,12.2,192.0,131.0
2026-08-18 12:00:00+00:00,Lahore,31.5204,74.3587,64.7,155.5,940.0,14.0,10.1,143.0,154.0
2026-08-18 13:00:00+00:00,Lahore,31.5204,74.3587,66.4,125.7,916.0,28.1,10.5,116.0,161.0
2026-08-18 14:00:00+00:00,Lahore,31.5204,74.3587,66.1,104.8,802.0,47.3,11.1,79.0,157.0
2026-08-18 15:00:00+00:00,Lahore,31.5204,74.3587,64.3,89.4,710.0,59.4,11.4,52.0,140.0
2026-08-18 16:00:00+00:00,Lahore,31.5204,74.3587,60.3,81.0,689.0,57.9,11.2,45.0,133.0
2026-08-18 17:00:00+00:00,Lahore,31.5204,74.3587,57.7,77.1,689.0,49.4,10.8,49.0,134.0
2026-08-18 18:00:00+00:00,Lahore,31.5204,74.3587,57.0,76.4,667.0,40.8,10.3,53.0,135.0
2026-08-18 19:00:00+00:00,Lahore,31.5204,74.3587,56.6,75.9,592.0,33.9,9.8,54.0,137.0
2026-08-18 20:00:00+00:00,Lahore,31.5204,74.3587,54.7,74.3,495.0,27.0,9.2,55.0,138.0
2026-08-18 21:00:00+00:00,Lahore,31.5204,74.3587,52.0,71.5,424.0,22.0,8.8,56.0,139.0
2026-08-18 22:00:00+00:00,Lahore,31.5204,74.3587,48.5,65.9,381.0,19.9,8.8,55.0,140.0
2026-08-18 23:00:00+00:00,Lahore,31.5204,74.3587,49.4,67.1,364.0,19.7,9.0,54.0,141.0
2026-08-19 00:00:00+00:00,Lahore,31.5204,74.3587,40.2,51.5,411.0,18.3,9.0,59.0,142.0
2026-08-19 01:00:00+00:00,Lahore,31.5204,74.3587,40.7,52.7,593.0,20.9,10.0,56.0,142.0
2026-08-19 02:00:00+00:00,Lahore,31.5204,74.3587,41.2,56.1,839.0,24.2,11.5,53.0,142.0
2026-08-19 03:00:00+00:00,Lahore,31.5204,74.3587,43.0,62.2,970.0,25.1,12.6,60.0,143.0
2026-08-19 04:00:00+00:00,Lahore,31.5204,74.3587,43.5,68.0,873.0,21.1,13.3,85.0,143.0
2026-08-19 05:00:00+00:00,Lahore,31.5204,74.3587,46.9,81.5,660.0,14.6,13.6,121.0,144.0
2026-08-19 06:00:00+00:00,Lahore,31.5204,74.3587,51.6,99.9,493.0,9.4,13.7,150.0,144.0
2026-08-19 07:00:00+00:00,Lahore,31.5204,74.3587,54.7,107.3,408.0,7.0,13.2,167.0,144.0
2026-08-19 08:00:00+00:00,Lahore,31.5204,74.3587,54.6,106.6,369.0,5.9,12.4,179.0,144.0
2026-08-19 09:00:00+00:00,Lahore,31.5204,74.3587,55.4,109.7,426.0,6.0,12.1,187.0,144.0
2026-08-19 10:00:00+00:00,Lahore,31.5204,74.3587,57.9,113.4,628.0,4.8,12.8,198.0,144.0
2026-08-19 11:00:00+00:00,Lahore,31.5204,74.3587,59.6,115.0,925.0,4.7,14.1,206.0,145.0
2026-08-19 12:00:00+00:00,Lahore,31.5204,74.3587,63.6,118.5,1223.0,14.1,12.8,179.0,145.0
2026-08-19 13:00:00+00:00,Lahore,31.5204,74.3587,66.6,113.4,1562.0,27.9,13.4,145.0,159.0
2026-08-19 14:00:00+00:00,Lahore,31.5204,74.3587,73.3,113.2,1901.0,46.7,14.3,99.0,162.0
2026-08-19 15:00:00+00:00,Lahore,31.5204,74.3587,69.2,102.4,2019.0,58.4,14.6,64.0,154.0
2026-08-19 16:00:00+00:00,Lahore,31.5204,74.3587,63.6,93.4,1735.0,56.3,14.0,51.0,146.0
2026-08-19 17:00:00+00:00,Lahore,31.5204,74.3587,61.5,89.2,1230.0,47.2,12.9,49.0,147.0
2026-08-19 18:00:00+00:00,Lahore,31.5204,74.3587,60.5,87.8,827.0,39.2,12.0,49.0,147.0
2026-08-19 19:00:00+00:00,Lahore,31.5204,74.3587,60.1,87.1,662.0,35.6,11.5,46.0,148.0
2026-08-19 20:00:00+00:00,Lahore,31.5204,74.3587,60.1,86.6,600.0,33.1,11.1,45.0,148.0
2026-08-19 21:00:00+00:00,Lahore,31.5204,74.3587,60.1,86.4,553.0,30.2,10.6,46.0,149.0
2026-08-19 22:00:00+00:00,Lahore,31.5204,74.3587,57.6,82.2,489.0,25.5,9.5,53.0,149.0
2026-08-19 23:00:00+00:00,Lahore,31.5204,74.3587,52.4,76.8,440.0,20.4,8.2,62.0,150.0
2026-08-20 00:00:00+00:00,Lahore,31.5204,74.3587,54.7,80.3,425.0,20.1,11.0,61.0,150.0
2026-08-20 01:00:00+00:00,Lahore,31.5204,74.3587,53.6,75.2,470.0,20.4,11.1,66.0,151.0
2026-08-20 02:00:00+00:00,Lahore,31.5204,74.3587,52.2,75.2,549.0,20.5,11.3,74.0,151.0
2026-08-20 03:00:00+00:00,Lahore,31.5204,74.3587,49.9,78.7,594.0,19.4,11.4,87.0,151.0
2026-08-20 04:00:00+00:00,Lahore,31.5204,74.3587,47.5,82.7,569.0,15.7,11.5,110.0,152.0
2026-08-20 05:00:00+00:00,Lahore,31.5204,74.3587,49.1,91.3,510.0,10.6,11.5,137.0,152.0
2026-08-20 06:00:00+00:00,Lahore,31.5204,74.3587,49.7,94.8,464.0,6.8,11.6,161.0,152.0
2026-08-20 07:00:00+00:00,Lahore,31.5204,74.3587,47.5,91.0,429.0,4.9,11.8,179.0,152.0
2026-08-20 08:00:00+00:00,Lahore,31.5204,74.3587,48.1,94.1,405.0,4.3,12.1,194.0,151.0
2026-08-20 09:00:00+00:00,Lahore,31.5204,74.3587,49.4,100.8,443.0,5.2,12.0,197.0,151.0
2026-08-20 10:00:00+00:00,Lahore,31.5204,74.3587,49.0,98.0,583.0,7.8,11.1,184.0,151.0
2026-08-20 11:00:00+00:00,Lahore,31.5204,74.3587,46.6,87.1,784.0,12.0,9.8,160.0,151.0
2026-08-20 12:00:00+00:00,Lahore,31.5204,74.3587,55.4,115.3,971.0,15.8,11.2,166.0,150.0
2026-08-20 13:00:00+00:00,Lahore,31.5204,74.3587,61.0,102.0,1130.0,29.1,11.6,132.0,157.0
2026-08-20 14:00:00+00:00,Lahore,31.5204,74.3587,64.0,102.2,1276.0,47.5,12.1,86.0,156.0
2026-08-20 15:00:00+00:00,Lahore,31.5204,74.3587,66.4,103.6,1376.0,61.2,12.5,49.0,149.0
2026-08-20 16:00:00+00:00,Lahore,31.5204,74.3587,69.2,103.6,1426.0,65.9,12.9,32.0,149.0
2026-08-20 17:00:00+00:00,Lahore,31.5204,74.3587,72.2,104.3,1431.0,66.0,13.2,25.0,149.0
2026-08-20 18:00:00+00:00,Lahore,31.5204,74.3587,75.4,107.3,1366.0,65.1,13.3,20.0,150.0
2026-08-20 19:00:00+00:00,Lahore,31.5204,74.3587,78.7,111.8,1182.0,64.9,13.1,14.0,151.0
2026-08-20 20:00:00+00:00,Lahore,31.5204,74.3587,81.5,115.5,928.0,63.7,12.6,10.0,151.0
2026-08-20 21:00:00+00:00,Lahore,31.5204,74.3587,82.7,115.3,733.0,59.7,12.2,12.0,152.0
2026-08-20 22:00:00+00:00,Lahore,31.5204,74.3587,75.9,105.7,643.0,50.4,11.8,21.0,152.0
2026-08-20 23:00:00+00:00,Lahore,31.5204,74.3587,64.5,90.6,610.0,38.4,11.4,35.0,153.0
2026-08-21 00:00:00+00:00,Lahore,31.5204,74.3587,95.7,145.8,623.0,77.2,18.2,4.0,153.0
2026-08-21 01:00:00+00:00,Lahore,31.5204,74.3587,97.3,145.3,719.0,65.6,19.3,26.0,155.0
2026-08-21 02:00:00+00:00,Lahore,31.5204,74.3587,84.3,134.6,860.0,49.2,20.7,59.0,156.0
2026-08-21 03:00:00+00:00,Lahore,31.5204,74.3587,75.2,132.2,917.0,34.7,22.0,97.0,157.0
2026-08-21 04:00:00+00:00,Lahore,31.5204,74.3587,74.7,136.4,802.0,24.0,22.9,145.0,158.0
2026-08-21 05:00:00+00:00,Lahore,31.5204,74.3587,75.2,142.5,602.0,15.2,23.5,198.0,158.0
2026-08-21 06:00:00+00:00,Lahore,31.5204,74.3587,76.6,149.0,451.0,8.9,23.8,240.0,159.0
2026-08-21 07:00:00+00:00,Lahore,31.5204,74.3587,77.1,153.2,386.0,6.0,23.6,264.0,160.0
2026-08-21 08:00:00+00:00,Lahore,31.5204,74.3587,76.1,153.2,369.0,5.6,23.0,275.0,161.0
2026-08-21 09:00:00+00:00,Lahore,31.5204,74.3587,72.4,146.7,417.0,6.2,22.3,278.0,162.0
2026-08-21 10:00:00+00:00,Lahore,31.5204,74.3587,65.4,130.9,570.0,5.6,21.3,273.0,186.0
2026-08-21 11:00:00+00:00,Lahore,31.5204,74.3587,63.1,124.3,788.0,5.9,20.0,258.0,208.0
2026-08-21 12:00:00+00:00,Lahore,31.5204,74.3587,59.4,119.0,969.0,13.2,16.7,201.0,219.0
2026-08-21 13:00:00+00:00,Lahore,31.5204,74.3587,62.6,110.6,1078.0,39.4,17.7,155.0,223.0
2026-08-21 14:00:00+00:00,Lahore,31.5204,74.3587,82.4,123.4,1149.0,74.8,19.1,91.0,220.0
2026-08-21 15:00:00+00:00,Lahore,31.5204,74.3587,78.7,112.2,1190.0,96.3,20.0,47.0,210.0
2026-08-21 16:00:00+00:00,Lahore,31.5204,74.3587,71.5,101.0,1203.0,91.1,20.2,40.0,189.0
2026-08-21 17:00:00+00:00,Lahore,31.5204,74.3587,68.0,92.7,1184.0,72.0,19.9,52.0,164.0
2026-08-21 18:00:00+00:00,Lahore,31.5204,74.3587,65.7,88.5,1129.0,54.4,19.1,64.0,164.0
2026-08-21 19:00:00+00:00,Lahore,31.5204,74.3587,62.2,83.4,1014.0,43.4,17.4,69.0,164.0
2026-08-21 20:00:00+00:00,Lahore,31.5204,74.3587,56.9,78.7,863.0,34.0,15.1,75.0,164.0
2026-08-21 21:00:00+00:00,Lahore,31.5204,74.3587,53.0,71.0,737.0,26.2,13.2,81.0,163.0
2026-08-21 22:00:00+00:00,Lahore,31.5204,74.3587,48.5,65.9,648.0,20.0,12.1,91.0,162.0
2026-08-21 23:00:00+00:00,Lahore,31.5204,74.3587,42.7,60.5,585.0,15.4,11.3,102.0,161.0
2026-08-22 00:00:00+00:00,Lahore,31.5204,74.3587,57.5,79.6,578.0,25.2,15.5,78.0,160.0
2026-08-22 01:00:00+00:00,Lahore,31.5204,74.3587,51.6,68.7,683.0,25.4,14.7,83.0,159.0
2026-08-22 02:00:00+00:00,Lahore,31.5204,74.3587,50.3,65.9,844.0,25.3,13.5,90.0,158.0
2026-08-22 03:00:00+00:00,Lahore,31.5204,74.3587,47.3,68.2,919.0,23.6,12.8,105.0,157.0
2026-08-22 04:00:00+00:00,Lahore,31.5204,74.3587,46.9,77.3,817.0,18.5,13.0,132.0,156.0
2026-08-22 05:00:00+00:00,Lahore,31.5204,74.3587,50.6,93.8,630.0,11.8,13.7,167.0,155.0
2026-08-22 06:00:00+00:00,Lahore,31.5204,74.3587,57.4,115.9,492.0,6.7,14.1,194.0,155.0
2026-08-22 07:00:00+00:00,Lahore,31.5204,74.3587,62.2,132.2,458.0,4.5,13.7,209.0,154.0
2026-08-22 08:00:00+00:00,Lahore,31.5204,74.3587,63.6,140.2,474.0,4.0,13.0,217.0,154.0
2026-08-22 09:00:00+00:00,Lahore,31.5204,74.3587,64.0,143.9,510.0,4.7,12.4,218.0,153.0
2026-08-22 10:00:00+00:00,Lahore,31.5204,74.3587,63.6,146.7,445.0,5.4,12.1,210.0,153.0
2026-08-22 11:00:00+00:00,Lahore,31.5204,74.3587,64.0,150.9,401.0,7.4,11.9,195.0,169.0
2026-08-22 12:00:00+00:00,Lahore,31.5204,74.3587,59.4,137.4,709.0,13.7,11.0,159.0,183.0
2026-08-22 13:00:00+00:00,Lahore,31.5204,74.3587,70.1,133.2,1823.0,32.3,12.4,125.0,188.0
2026-08-22 14:00:00+00:00,Lahore,31.5204,74.3587,83.4,139.2,3289.0,57.7,14.3,78.0,181.0
2026-08-22 15:00:00+00:00,Lahore,31.5204,74.3587,84.8,130.9,4079.0,74.8,15.5,43.0,162.0
2026-08-22 16:00:00+00:00,Lahore,31.5204,74.3587,82.9,123.4,3549.0,75.9,15.3,32.0,153.0
2026-08-22 17:00:00+00:00,Lahore,31.5204,74.3587,78.7,112.5,2344.0,68.8,14.5,33.0,154.0
2026-08-22 18:00:00+00:00,Lahore,31.5204,74.3587,75.0,102.9,1367.0,61.3,13.5,35.0,154.0
2026-08-22 19:00:00+00:00,Lahore,31.5204,74.3587,70.3,93.8,980.0,56.0,12.5,36.0,154.0
2026-08-22 20:00:00+00:00,Lahore,31.5204,74.3587,66.4,87.5,820.0,50.5,11.4,38.0,155.0
2026-08-22 21:00:00+00:00,Lahore,31.5204,74.3587,63.8,83.6,708.0,44.9,10.6,40.0,155.0
2026-08-22 22:00:00+00:00,Lahore,31.5204,74.3587,62.2,81.5,586.0,39.4,10.4,40.0,155.0
2026-08-22 23:00:00+00:00,Lahore,31.5204,74.3587,61.0,80.1,512.0,33.9,10.5,40.0,156.0
2026-08-23 00:00:00+00:00,Lahore,31.5204,74.3587,57.4,72.6,473.0,36.3,10.5,35.0,156.0
2026-08-23 01:00:00+00:00,Lahore,31.5204,74.3587,56.6,68.2,487.0,31.7,10.4,50.0,156.0
2026-08-23 02:00:00+00:00,Lahore,31.5204,74.3587,54.5,65.2,536.0,25.2,10.3,72.0,156.0
2026-08-23 03:00:00+00:00,Lahore,31.5204,74.3587,48.3,64.0,556.0,19.0,10.4,96.0,156.0
2026-08-23 04:00:00+00:00,Lahore,31.5204,74.3587,43.1,65.0,509.0,13.6,11.1,124.0,156.0
2026-08-23 05:00:00+00:00,Lahore,31.5204,74.3587,42.3,70.5,433.0,8.5,12.0,154.0,156.0
2026-08-23 06:00:00+00:00,Lahore,31.5204,74.3587,45.4,88.7,382.0,4.9,12.6,177.0,156.0
2026-08-23 07:00:00+00:00,Lahore,31.5204,74.3587,46.9,101.0,378.0,3.4,12.4,188.0,156.0
2026-08-23 08:00:00+00:00,Lahore,31.5204,74.3587,47.5,105.2,399.0,3.3,11.9,193.0,155.0
2026-08-23 09:00:00+00:00,Lahore,31.5204,74.3587,46.3,103.4,434.0,3.7,11.7,196.0,155.0
2026-08-23 10:00:00+00:00,Lahore,31.5204,74.3587,47.4,104.3,463.0,3.5,12.3,202.0,154.0
2026-08-23 11:00:00+00:00,Lahore,31.5204,74.3587,50.2,109.0,506.0,3.9,13.2,207.0,154.0
2026-08-23 12:00:00+00:00,Lahore,31.5204,74.3587,58.2,126.7,616.0,9.0,11.8,173.0,167.0
2026-08-23 13:00:00+00:00,Lahore,31.5204,74.3587,61.2,109.9,840.0,20.3,12.7,146.0,175.0
2026-08-23 14:00:00+00:00,Lahore,31.5204,74.3587,66.8,109.9,1131.0,35.7,13.9,107.0,174.0
2026-08-23 15:00:00+00:00,Lahore,31.5204,74.3587,66.1,101.3,1393.0,46.9,15.0,78.0,163.0
2026-08-23 16:00:00+00:00,Lahore,31.5204,74.3587,62.6,93.4,1607.0,49.2,15.7,67.0,152.0
2026-08-23 17:00:00+00:00,Lahore,31.5204,74.3587,64.3,94.3,1793.0,47.3,16.2,64.0,151.0
2026-08-23 18:00:00+00:00,Lahore,31.5204,74.3587,68.2,100.1,1917.0,46.3,16.6,60.0,151.0
2026-08-23 19:00:00+00:00,Lahore,31.5204,74.3587,71.5,104.3,1982.0,48.1,16.9,52.0,151.0
2026-08-23 20:00:00+00:00,Lahore,31.5204,74.3587,75.0,109.2,1985.0,51.0,17.1,43.0,151.0
2026-08-23 21:00:00+00:00,Lahore,31.5204,74.3587,80.1,115.0,1878.0,54.5,17.4,34.0,151.0
2026-08-23 22:00:00+00:00,Lahore,31.5204,74.3587,85.4,121.1,1559.0,60.9,17.9,21.0,152.0
2026-08-23 23:00:00+00:00,Lahore,31.5204,74.3587,90.3,126.7,1130.0,67.9,18.4,8.0,152.0
2026-08-24 00:00:00+00:00,Lahore,31.5204,74.3587,86.6,129.9,854.0,54.8,21.5,34.0,153.0
2026-08-24 01:00:00+00:00,Lahore,31.5204,74.3587,92.9,136.4,904.0,46.7,22.5,60.0,154.0
2026-08-24 02:00:00+00:00,Lahore,31.5204,74.3587,77.1,121.5,1106.0,35.3,23.9,97.0,155.0
2026-08-24 03:00:00+00:00,Lahore,31.5204,74.3587,60.8,110.4,1207.0,25.1,24.3,132.0,156.0
2026-08-24 04:00:00+00:00,Lahore,31.5204,74.3587,55.6,103.6,1072.0,17.4,23.2,164.0,156.0
2026-08-24 05:00:00+00:00,Lahore,31.5204,74.3587,51.8,96.6,835.0,10.9,21.1,193.0,156.0
2026-08-24 06:00:00+00:00,Lahore,31.5204,74.3587,48.3,89.9,640.0,6.3,19.0,213.0,157.0
2026-08-24 07:00:00+00:00,Lahore,31.5204,74.3587,44.2,82.0,534.0,4.2,16.9,217.0,157.0
2026-08-24 08:00:00+00:00,Lahore,31.5204,74.3587,40.6,74.5,469.0,4.1,14.7,211.0,157.0
2026-08-24 09:00:00+00:00,Lahore,31.5204,74.3587,38.4,69.6,452.0,4.8,13.2,203.0,157.0
2026-08-24 10:00:00+00:00,Lahore,31.5204,74.3587,37.3,66.1,384.0,3.3,12.5,200.0,165.0
2026-08-24 11:00:00+00:00,Lahore,31.5204,74.3587,36.4,63.8,363.0,2.8,12.3,194.0,182.0
2026-08-24 12:00:00+00:00,Lahore,31.5204,74.3587,42.0,76.4,688.0,11.1,11.7,165.0,192.0
2026-08-24 13:00:00+00:00,Lahore,31.5204,74.3587,48.9,73.6,1640.0,36.0,13.8,129.0,192.0
2026-08-24 14:00:00+00:00,Lahore,31.5204,74.3587,61.5,87.3,2937.0,70.4,16.8,79.0,182.0
2026-08-24 15:00:00+00:00,Lahore,31.5204,74.3587,75.0,101.5,4031.0,96.9,20.0,39.0,160.0
2026-08-24 16:00:00+00:00,Lahore,31.5204,74.3587,91.7,120.6,4898.0,108.2,23.9,20.0,155.0
2026-08-24 17:00:00+00:00,Lahore,31.5204,74.3587,110.8,141.1,5561.0,111.5,28.1,12.0,156.0
2026-08-24 18:00:00+00:00,Lahore,31.5204,74.3587,122.0,151.8,5543.0,111.2,30.1,8.0,157.0
2026-08-24 19:00:00+00:00,Lahore,31.5204,74.3587,118.3,144.8,4296.0,107.0,28.3,7.0,159.0
2026-08-24 20:00:00+00:00,Lahore,31.5204,74.3587,106.2,129.9,2367.0,99.2,24.4,9.0,160.0
2026-08-24 21:00:00+00:00,Lahore,31.5204,74.3587,100.8,122.9,922.0,92.2,21.2,11.0,161.0
2026-08-24 22:00:00+00:00,Lahore,31.5204,74.3587,96.4,117.6,486.0,88.8,19.9,8.0,162.0
2026-08-24 23:00:00+00:00,Lahore,31.5204,74.3587,94.3,114.6,533.0,86.2,19.3,4.0,162.0
2026-08-25 00:00:00+00:00,Lahore,31.5204,74.3587,94.1,120.6,656.0,87.5,21.8,10.0,162.0
2026-08-25 01:00:00+00:00,Lahore,31.5204,74.3587,102.9,131.3,778.0,76.1,23.7,36.0,162.0
2026-08-25 02:00:00+00:00,Lahore,31.5204,74.3587,100.6,122.5,976.0,60.0,26.3,74.0,163.0
2026-08-25 03:00:00+00:00,Lahore,31.5204,74.3587,74.0,99.0,1070.0,44.4,27.2,113.0,163.0
2026-08-25 04:00:00+00:00,Lahore,31.5204,74.3587,58.7,81.7,945.0,30.1,25.0,153.0,164.0
2026-08-25 05:00:00+00:00,Lahore,31.5204,74.3587,49.9,72.2,716.0,16.3,21.2,193.0,164.0
2026-08-25 06:00:00+00:00,Lahore,31.5204,74.3587,45.9,67.8,554.0,6.7,17.9,222.0,164.0
2026-08-25 07:00:00+00:00,Lahore,31.5204,74.3587,44.2,66.1,533.0,3.3,16.0,233.0,164.0
2026-08-25 08:00:00+00:00,Lahore,31.5204,74.3587,42.0,63.8,579.0,4.1,14.6,233.0,164.0
2026-08-25 09:00:00+00:00,Lahore,31.5204,74.3587,39.7,61.5,641.0,5.7,13.6,228.0,164.0
2026-08-25 10:00:00+00:00,Lahore,31.5204,74.3587,38.1,59.4,634.0,4.3,12.8,223.0,169.0
2026-08-25 11:00:00+00:00,Lahore,31.5204,74.3587,37.1,57.7,642.0,3.8,12.5,213.0,192.0
2026-08-25 12:00:00+00:00,Lahore,31.5204,74.3587,44.6,70.8,868.0,12.2,13.3,190.0,203.0
2026-08-25 13:00:00+00:00,Lahore,31.5204,74.3587,56.6,77.3,1591.0,42.1,15.9,146.0,206.0
2026-08-25 14:00:00+00:00,Lahore,31.5204,74.3587,71.2,92.2,2530.0,83.2,19.6,86.0,203.0
2026-08-25 15:00:00+00:00,Lahore,31.5204,74.3587,84.5,105.0,3051.0,111.8,22.4,41.0,185.0
2026-08-25 16:00:00+00:00,Lahore,31.5204,74.3587,92.7,112.2,2763.0,116.4,23.9,26.0,165.0
2026-08-25 17:00:00+00:00,Lahore,31.5204,74.3587,93.8,112.7,2056.0,108.6,24.6,25.0,165.0
2026-08-25 18:00:00+00:00,Lahore,31.5204,74.3587,98.5,115.3,1461.0,100.0,24.3,26.0,164.0
2026-08-25 19:00:00+00:00,Lahore,31.5204,74.3587,97.3,111.5,1172.0,94.4,22.5,24.0,163.0
2026-08-25 20:00:00+00:00,Lahore,31.5204,74.3587,91.3,102.9,996.0,88.0,19.7,24.0,163.0
2026-08-25 21:00:00+00:00,Lahore,31.5204,74.3587,85.9,95.9,882.0,81.4,17.5,23.0,162.0
2026-08-25 22:00:00+00:00,Lahore,31.5204,74.3587,83.6,92.9,818.0,74.3,16.3,19.0,162.0
2026-08-25 23:00:00+00:00,Lahore,31.5204,74.3587,84.5,94.1,815.0,66.9,15.6,15.0,162.0
2026-08-26 00:00:00+00:00,Lahore,31.5204,74.3587,105.2,119.7,860.0,102.3,21.8,3.0,161.0
2026-08-26 01:00:00+00:00,Lahore,31.5204,74.3587,104.3,120.6,1004.0,91.0,23.2,27.0,162.0
2026-08-26 02:00:00+00:00,Lahore,31.5204,74.3587,100.6,113.9,1195.0,74.8,25.2,61.0,162.0
2026-08-26 03:00:00+00:00,Lahore,31.5204,74.3587,81.3,99.9,1267.0,58.0,26.4,102.0,162.0
2026-08-26 04:00:00+00:00,Lahore,31.5204,74.3587,70.3,91.5,1103.0,40.1,26.4,155.0,162.0
2026-08-26 05:00:00+00:00,Lahore,31.5204,74.3587,65.0,88.5,819.0,21.6,25.6,213.0,162.0
2026-08-26 06:00:00+00:00,Lahore,31.5204,74.3587,60.5,85.4,599.0,8.4,24.2,254.0,163.0
